Scenario,Tool,Tasks,Phase,Iteration,Sample,Duration,Count
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,23,local build cache size,58.01,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,24,total execution time,1026.07,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,24,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,24,local build cache size,59.38,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,25,total execution time,1009.76,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,25,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,25,local build cache size,60.75,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,26,total execution time,985.20,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,26,garbage collection time,15.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,26,local build cache size,62.12,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,27,total execution time,942.66,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,27,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,27,local build cache size,63.49,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,28,total execution time,957.68,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,28,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,28,local build cache size,64.86,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,29,total execution time,982.37,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,29,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,29,local build cache size,66.23,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,30,total execution time,960.29,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,30,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,30,local build cache size,67.60,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,31,total execution time,952.48,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,31,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,31,local build cache size,68.97,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,32,total execution time,913.87,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,32,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,32,local build cache size,70.34,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,33,total execution time,896.66,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,33,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,33,local build cache size,71.71,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,34,total execution time,950.81,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,34,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,34,local build cache size,73.08,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,35,total execution time,985.49,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,35,garbage collection time,16.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,35,local build cache size,74.45,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,36,total execution time,900.34,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,36,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,36,local build cache size,75.83,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,37,total execution time,951.89,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,37,garbage collection time,15.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,37,local build cache size,77.20,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,38,total execution time,930.62,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,38,garbage collection time,15.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,38,local build cache size,78.57,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,39,total execution time,907.92,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,39,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,39,local build cache size,79.94,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,40,total execution time,909.15,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,40,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,40,local build cache size,81.31,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,41,total execution time,890.90,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,41,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,41,local build cache size,82.69,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,42,total execution time,900.62,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,42,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,42,local build cache size,84.06,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,43,total execution time,933.03,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,43,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,43,local build cache size,85.43,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,44,total execution time,895.26,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,44,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,44,local build cache size,86.80,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,45,total execution time,924.03,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,45,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,45,local build cache size,88.18,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,46,total execution time,932.40,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,46,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,46,local build cache size,89.55,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,47,total execution time,934.69,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,47,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,47,local build cache size,90.92,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,48,total execution time,939.84,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,48,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,48,local build cache size,92.30,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,49,total execution time,902.04,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,49,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,49,local build cache size,93.67,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,50,total execution time,903.02,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,50,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,50,local build cache size,95.04,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,51,total execution time,880.83,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,51,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,51,local build cache size,96.42,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,52,total execution time,873.13,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,52,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,52,local build cache size,97.79,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,53,total execution time,913.86,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,53,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,53,local build cache size,99.17,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,54,total execution time,902.13,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,54,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,54,local build cache size,100.54,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,55,total execution time,906.65,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,55,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,55,local build cache size,101.92,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,56,total execution time,907.88,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,56,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,56,local build cache size,103.29,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,57,total execution time,918.44,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,57,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,57,local build cache size,104.67,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,58,total execution time,908.74,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,58,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,58,local build cache size,106.04,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,59,total execution time,876.03,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,59,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,59,local build cache size,107.42,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,60,total execution time,898.23,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,60,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,60,local build cache size,108.79,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,61,total execution time,875.51,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,61,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,61,local build cache size,110.17,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,62,total execution time,887.24,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,62,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,62,local build cache size,111.54,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,63,total execution time,868.89,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,63,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,63,local build cache size,112.92,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,64,total execution time,865.90,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,64,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,64,local build cache size,114.30,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,65,total execution time,895.45,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,65,garbage collection time,13.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,65,local build cache size,115.67,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,66,total execution time,933.81,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,66,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,66,local build cache size,117.05,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,67,total execution time,876.59,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,67,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,67,local build cache size,118.42,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,68,total execution time,884.02,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,68,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,68,local build cache size,119.80,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,69,total execution time,871.59,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,69,garbage collection time,12.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,69,local build cache size,121.18,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,70,total execution time,864.47,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,70,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,70,local build cache size,122.56,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,71,total execution time,865.82,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,71,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,71,local build cache size,123.93,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,72,total execution time,898.74,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,72,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,72,local build cache size,125.31,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,73,total execution time,862.59,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,73,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,73,local build cache size,126.69,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,74,total execution time,866.26,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,74,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,74,local build cache size,128.06,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,75,total execution time,927.26,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,75,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,75,local build cache size,129.44,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,76,total execution time,868.33,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,76,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,76,local build cache size,130.82,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,77,total execution time,879.51,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,77,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,77,local build cache size,132.20,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,78,total execution time,903.71,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,78,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,78,local build cache size,133.58,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,79,total execution time,865.80,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,79,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,79,local build cache size,134.96,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,80,total execution time,908.88,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,80,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,80,local build cache size,136.33,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,81,total execution time,897.43,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,81,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,81,local build cache size,137.71,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,82,total execution time,885.42,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,82,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,82,local build cache size,139.09,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,83,total execution time,921.09,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,83,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,83,local build cache size,140.47,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,84,total execution time,904.74,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,84,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,84,local build cache size,141.85,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,85,total execution time,871.39,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,85,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,85,local build cache size,143.23,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,86,total execution time,899.44,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,86,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,86,local build cache size,144.61,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,87,total execution time,863.23,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,87,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,87,local build cache size,145.99,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,88,total execution time,852.60,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,88,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,88,local build cache size,147.37,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,89,total execution time,860.87,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,89,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,89,local build cache size,148.75,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,90,total execution time,900.67,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,90,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,90,local build cache size,150.13,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,91,total execution time,895.50,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,91,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,91,local build cache size,151.51,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,92,total execution time,885.98,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,92,garbage collection time,11.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,92,local build cache size,152.89,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,93,total execution time,903.78,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,93,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,93,local build cache size,154.27,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,94,total execution time,877.97,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,94,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,94,local build cache size,155.65,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,95,total execution time,879.94,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,95,garbage collection time,9.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,95,local build cache size,157.03,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,96,total execution time,862.71,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,96,garbage collection time,10.00,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,96,local build cache size,158.41,1
Local change - baseline cache,Gradle 8.1-20230209163350+0000,:santa-tracker:assembleDebug,MEASURE,97,total execution time,885.39,1
